IPV4_SRC_ADDR,L4_SRC_PORT,IPV4_DST_ADDR,L4_DST_PORT,PROTOCOL,FLOW_DURATION_MILLISECONDS,OUT_PKTS,OUT_BYTES,IN_PKTS,IN_BYTES,L7_PROTO,TCP_FLAGS,Attack
155.169.140.102,29976,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,62175,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
192.168.1.15,45250,120.238.86.250,10013,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,0,239.255.255.250,0,2,0,2,120,0,0,IGMP,0,Benign
18.164.26.36,4557,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,53614,222.199.191.48,443,6,57,60,8612,34,21408,TLS,26,Benign
192.168.1.15,51960,120.238.86.250,10034,6,0,2,148,0,0,Unknown,2,Benign
21.93.207.18,54663,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
36.150.27.109,10025,192.168.1.15,41522,6,27,4,264,6,402,Unknown,21,Benign
45.18.145.183,50002,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
152.45.198.80,60722,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
241.130.175.18,59156,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,62175,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
137.214.160.240,28475,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
106.54.29.193,26238,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,9993,103.195.103.66,9993,17,0,1,179,0,0,BitTorrent,0,Benign
192.168.1.15,57138,218.204.238.59,10010,6,88,12,1218,8,544,Unknown,26,Benign
192.168.1.15,39038,120.238.86.250,10028,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.15,35596,34.120.208.123,443,6,254,16,4048,12,1124,TLS,24,Benign
192.168.1.13,62175,185.152.67.145,9993,17,69,8,1366,0,0,BitTorrent,0,Benign
192.168.1.13,62175,35.208.212.194,21497,17,0,1,201,0,0,BitTorrent,0,Benign
192.168.1.13,28792,192.168.1.13,80,6,1475,4,240,0,0,HTTP,2,udp
28.145.68.119,29569,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
93.217.148.25,57582,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,41258,120.238.86.250,10030,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.15,60424,120.238.86.250,10013,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,58079,13.231.211.201,443,6,1698,18,5212,21,9527,TLS.Alibaba,26,Benign
255.230.99.116,3150,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,35950,120.238.86.250,10048,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,61564,8.8.8.8,53,17,48,1,80,1,96,DNS,0,Benign
192.168.1.13,57864,13.231.211.201,443,6,95,1,60,1,66,TLS,16,Benign
192.168.1.13,62175,35.208.212.194,21497,17,0,1,201,0,0,BitTorrent,0,Benign
192.168.1.15,44834,218.204.238.59,10004,6,91,6,396,4,252,Unknown,21,Benign
192.168.1.13,45744,79.127.159.187,9993,17,0,3,225,0,0,Unknown,0,Benign
119.45.215.191,7000,192.168.1.115,42070,6,83,2,166,2,166,TLS,24,Benign
192.168.1.13,57519,13.231.211.201,443,6,98,4,258,2,138,TLS,29,Benign
34.22.54.125,29444,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
230.99.137.139,21790,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,62175,35.208.212.194,21497,17,0,1,201,0,0,BitTorrent,0,Benign
192.168.1.13,45744,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
71.26.253.179,51297,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
fe80::d494:5514:6744:731a,5353,ff02::fb,5353,17,836,6,534,0,0,MDNS,0,Benign
192.168.1.13,18011,192.168.1.13,80,6,1450,4,240,0,0,HTTP,2,tcp
192.168.1.15,36362,120.238.86.250,10040,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,57824,13.231.211.201,443,6,1571,21,4843,23,15395,TLS.Alibaba,26,Benign
240.194.220.25,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
137.198.164.135,30777,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
93.91.70.82,16736,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
182.61.244.98,443,192.168.1.15,54434,6,1,2,120,2,114,TLS,16,Benign
192.168.1.13,53546,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,44904,120.238.86.250,11003,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.15,33230,222.199.191.38,443,6,1646,22124,1475722,13692,19966920,TLS,26,Benign
174.229.118.229,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
192.168.1.13,62175,185.152.67.145,9993,17,0,4,300,0,0,BitTorrent,0,Benign
192.168.1.13,58273,13.231.211.201,443,6,368,2,351,2,228,TLS,24,Benign
59.29.28.241,17347,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,9993,185.152.67.145,9993,17,0,4,300,0,0,BitTorrent,0,Benign
213.102.83.81,1988,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
122.169.212.143,56817,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
171.83.109.247,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
240.222.56.95,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
192.168.1.15,60082,120.238.86.250,10048,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.15,49242,8.7.198.46,443,6,0,2,148,0,0,TLS,2,Benign
192.168.1.13,45744,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
99.91.99.27,21798,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
122.160.84.117,52968,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,57903,13.231.211.201,443,6,246,4,581,6,714,TLS,24,Benign
fe80::d494:5514:6744:731a,0,ff02::fb,0,58,0,2,172,0,0,ICMPV6,0,Benign
192.168.1.13,37769,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
183.236.51.229,10027,192.168.1.15,54560,6,37,4,264,6,402,Unknown,21,Benign
192.168.1.13,62175,103.195.103.66,9993,17,0,1,179,0,0,BitTorrent,0,Benign
192.168.1.15,38236,192.168.1.253,443,6,3106,72,12996,86,107824,TLS,29,Benign
192.168.1.253,443,192.168.1.13,57554,6,0,1,60,1,60,TLS,16,Benign
192.168.1.13,62175,35.208.212.194,21497,17,0,2,360,0,0,BitTorrent,0,Benign
192.168.1.13,0,224.0.0.252,0,2,0,2,120,0,0,IGMP,0,Benign
137.147.194.80,21632,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
11.232.90.238,3365,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,35344,120.238.86.250,10035,6,0,2,148,0,0,Unknown,2,Benign
36.150.27.109,10017,192.168.1.15,51100,6,38,4,264,6,402,Unknown,21,Benign
192.168.1.13,59499,13.231.211.201,443,6,303,13,3069,8,5538,TLS.Alibaba,31,Benign
84.25.125.172,35749,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
83.78.254.152,42077,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,39258,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,44914,192.168.1.13,80,6,1140,3,180,0,0,HTTP,2,udp
197.117.85.16,62852,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,59265,13.231.211.201,443,6,692,35,7159,48,56782,TLS.Alibaba,26,Benign
192.168.1.13,24170,35.208.212.194,21007,17,798,2,566,0,0,GoogleCloud,0,Benign
218.204.238.59,10027,192.168.1.15,41680,6,41,4,264,6,402,Unknown,21,Benign
192.168.1.13,5762,192.168.1.13,80,6,6963,21,1260,0,0,HTTP,2,udp
35.208.212.194,21497,192.168.1.13,9993,17,1,1,179,1,101,GoogleCloud,0,Benign
119.45.215.191,7000,192.168.1.115,42070,6,85,2,166,2,166,TLS,24,Benign
96.48.158.91,30621,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
70.52.214.47,12316,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,62175,35.208.212.194,21497,17,0,1,201,0,0,BitTorrent,0,Benign
239.60.156.4,56966,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
60.27.69.198,10301,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,43257,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,38038,120.238.86.250,11003,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,4454,192.168.1.13,80,6,1772,4,240,0,0,HTTP,2,udp
222.164.239.59,8653,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
212.209.140.148,16120,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
99.164.47.214,31708,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,80,102.83.232.178,55267,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,37880,218.204.238.59,10040,6,102,12,1218,8,544,Unknown,26,Benign
fe80::d494:5514:6744:731a,0,ff02::c,0,58,0,2,172,0,0,ICMPV6,0,Benign
128.117.113.175,62120,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,61439,192.168.1.1,53,17,0,1,77,1,105,DNS.Google,0,Benign
192.168.1.13,62175,103.195.103.66,9993,17,0,1,159,0,0,Unknown,0,Benign
192.168.1.115,22,192.168.1.13,57424,6,1232,158,32586,92,7686,SSH,24,Benign
36.150.27.109,10008,192.168.1.15,38032,6,23,4,264,6,402,Unknown,21,Benign
192.168.1.15,60082,120.238.86.250,10048,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,62175,35.208.212.194,21497,17,0,1,365,0,0,BitTorrent,0,Benign
26.87.87.129,18606,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,51238,120.238.86.250,10011,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,62175,185.152.67.145,9993,17,1,5,543,0,0,BitTorrent,0,Benign
192.168.1.13,57931,192.168.1.253,443,6,1122,13,7950,11,6260,TLS,26,Benign
192.168.1.15,44896,120.238.86.250,11003,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.15,47538,36.150.27.109,10018,6,69,12,1218,8,544,Unknown,26,Benign
192.168.1.13,21964,192.168.1.13,80,6,1410,4,240,0,0,HTTP,2,tcp
192.168.1.15,47878,120.238.86.250,10002,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.15,37514,36.150.27.109,10025,6,69,12,1218,8,544,Unknown,26,Benign
192.168.1.15,58090,120.238.86.250,10028,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,41285,192.168.1.13,80,6,1086,3,180,0,0,HTTP,2,udp
36.150.27.109,10021,192.168.1.15,60606,6,23,4,264,6,402,Unknown,21,Benign
192.168.1.15,47464,120.238.86.250,10032,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.15,35480,120.238.86.250,10028,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.15,56692,36.150.27.109,10039,6,53,12,1218,8,544,Unknown,26,Benign
69.48.128.230,29370,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,34262,34.120.127.130,443,6,195,28,3398,14,10112,TLS,26,Benign
192.168.1.13,57462,13.231.211.201,443,6,448,9,3175,7,1923,TLS.Alibaba,26,Benign
192.168.1.15,46232,120.238.86.250,10048,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,56757,192.168.1.13,80,6,5831,18,1080,0,0,HTTP,2,udp
36.150.27.109,10018,192.168.1.15,60442,6,24,4,264,6,402,Unknown,21,Benign
36.150.27.109,10039,192.168.1.15,55478,6,23,4,264,6,402,Unknown,21,Benign
148.167.108.173,14691,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,53118,218.204.238.59,11002,6,102,12,1218,8,544,Unknown,26,Benign
220.116.78.254,44378,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
2.6.29.230,26670,192.168.1.13,80,6,12,1,60,1,60,HTTP,4,tcp
192.168.1.13,58066,13.231.211.201,443,6,101,4,258,2,138,TLS,29,Benign
192.168.1.13,62175,35.208.212.194,21497,17,0,1,201,0,0,BitTorrent,0,Benign
192.168.1.115,42070,119.45.215.191,7000,6,41,3,265,4,331,TLS,24,Benign
192.168.1.13,62175,103.195.103.66,9993,17,0,1,179,0,0,BitTorrent,0,Benign
50.133.56.42,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
36.150.27.109,10025,192.168.1.15,45548,6,31,4,264,6,402,Unknown,21,Benign
54.106.101.135,52813,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
29.243.220.60,63810,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,48164,192.168.1.13,80,6,601,2,120,0,0,HTTP,2,tcp
192.168.1.13,57815,192.168.1.253,443,6,3931,41,17717,67,74163,TLS,29,Benign
254.148.241.248,32542,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
93.83.236.199,51735,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.115,22,192.168.1.13,57424,6,1259,202,38728,112,8824,SSH,24,Benign
192.168.1.13,64097,84.17.53.155,9993,17,0,1,159,0,0,Unknown,0,Benign
183.236.51.229,10032,192.168.1.15,59040,6,38,4,264,6,402,Unknown,21,Benign
192.168.1.13,54626,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,59786,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,59286,182.61.244.247,443,6,44,6,1618,4,962,TLS,24,Benign
131.128.235.99,24113,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,62175,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
192.168.1.13,62175,103.195.103.66,9993,17,0,1,179,0,0,BitTorrent,0,Benign
192.168.1.13,45526,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
fe80::7e62:ed36:4c49:4ae4,0,ff02::fb,0,58,0,2,172,0,0,ICMPV6,0,Benign
192.168.1.13,9993,84.17.53.155,9993,17,0,4,300,0,0,BitTorrent,0,Benign
192.168.1.13,45744,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
158.90.162.28,6397,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,45744,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
82.228.135.117,22014,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
207.54.108.248,62006,192.168.1.13,80,6,4,1,60,1,60,HTTP,4,udp
192.168.1.13,1001,192.168.1.13,80,6,360,2,120,0,0,HTTP,2,tcp
192.168.1.13,57635,192.168.1.13,80,6,381,2,120,0,0,HTTP,2,udp
192.168.1.15,56478,218.204.238.59,10035,6,118,12,1218,8,544,Unknown,26,Benign
174.113.16.112,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
83.230.184.137,35541,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,59193,13.231.211.201,443,6,97,1,60,1,66,TLS,16,Benign
35.208.212.194,21007,192.168.1.13,9993,17,1,1,179,1,101,GoogleCloud,0,Benign
192.168.1.15,44062,151.101.65.91,443,6,85,14,1006,10,722,TLS,29,Benign
192.168.1.15,123,202.118.1.130,123,17,26,2,180,2,180,NTP,0,Benign
fe80::d494:5514:6744:731a,5353,ff02::fb,5353,17,779,12,2982,0,0,MDNS,0,Benign
192.168.1.15,47408,218.204.238.59,10010,6,87,12,1218,8,544,Unknown,26,Benign
192.168.1.13,58864,13.231.211.201,443,6,0,1,1514,0,0,TLS,0,Benign
162.133.255.179,41867,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
203.67.18.139,2412,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
85.212.22.139,32943,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
18.73.190.83,29537,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,37384,218.204.238.59,10047,6,97,12,1218,8,544,Unknown,26,Benign
192.168.1.13,59004,13.231.211.201,443,6,97,1,60,1,66,TLS,16,Benign
192.168.1.13,29554,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,8705,192.168.1.13,80,6,681,2,120,0,0,HTTP,2,udp
13.231.211.201,443,192.168.1.13,59091,6,106,6,509,4,258,TLS,29,Benign
192.168.1.13,58968,13.231.211.201,443,6,513,13,4601,14,9800,TLS.Alibaba,26,Benign
192.168.1.13,57955,192.168.1.253,443,6,206,2,1108,2,510,TLS,24,Benign
48.83.228.29,61937,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,3738,192.168.1.13,80,6,2205,5,300,0,0,HTTP,2,udp
192.168.1.13,54127,192.168.1.13,80,6,1588,3,180,0,0,HTTP,2,tcp
192.168.1.13,58938,13.231.211.201,443,6,414,5,661,5,1265,TLS,24,Benign
76.78.157.152,26494,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
179.250.136.53,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
9.60.104.26,35312,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
98.130.0.240,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
192.168.1.15,33320,36.150.27.109,10016,6,47,12,1218,8,544,Unknown,26,Benign
192.168.1.13,9993,185.152.67.145,9993,17,0,2,336,0,0,Unknown,0,Benign
209.179.248.178,49733,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
229.125.50.39,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
22.120.46.153,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
108.117.23.232,23862,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,59008,13.231.211.201,443,6,0,1,1514,0,0,TLS,0,Benign
28.84.82.80,50004,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,53112,182.61.200.16,443,6,143,18,5412,12,3446,TLS,24,Benign
62.164.54.41,60941,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.14,46916,34.237.73.95,443,6,255,2,373,1,327,TLS,24,Benign
221.92.183.99,9541,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,48989,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
91.138.97.179,62829,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,59432,120.238.86.250,10005,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,9993,185.152.67.145,9993,17,0,1,365,0,0,BitTorrent,0,Benign
218.204.238.59,10032,192.168.1.15,34944,6,45,4,264,6,402,Unknown,21,Benign
36.150.27.109,30019,192.168.1.15,35342,6,29,4,264,6,402,Unknown,21,Benign
157.76.104.22,1421,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,60381,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,40102,218.204.238.59,10041,6,101,12,1218,8,544,Unknown,26,Benign
87.18.179.60,27108,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
254.55.230.129,65522,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
144.104.53.94,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
192.168.1.13,80,207.85.179.108,11484,6,0,1,60,0,0,HTTP,0,udp
222.235.76.153,22745,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
218.204.238.59,10012,192.168.1.15,43298,6,45,4,264,6,402,Unknown,21,Benign
15.246.2.92,39716,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,39502,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
96.123.65.4,18084,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.115,0,239.255.255.250,0,2,0,2,120,0,0,IGMP,0,Benign
245.155.179.88,24495,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
145.179.166.179,9527,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,58492,192.168.1.13,80,6,1156,3,180,0,0,HTTP,2,tcp
192.168.1.13,58307,13.231.211.201,443,6,3475,85,10564,114,140376,TLS.Alibaba,26,Benign
128.130.43.98,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,udp
192.168.1.15,43276,120.238.86.250,10047,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.13,9993,103.195.103.66,9993,17,0,1,179,0,0,BitTorrent,0,Benign
192.168.1.15,44856,182.61.200.108,443,6,328,40,9384,20,17722,TLS,29,Benign
20.163.236.82,21074,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,46611,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
145.102.178.113,45315,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
28.236.244.123,24833,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,64097,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
254.179.228.235,30724,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.115,22,192.168.1.13,57424,6,2290,149,34324,88,7920,SSH,24,Benign
158.78.101.76,33218,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
55.232.248.255,38796,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
18.238.20.238,33298,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,59446,13.231.211.201,443,6,487,50,61011,30,2249,TLS,24,Benign
213.97.160.23,40338,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,39320,36.150.27.109,10015,6,58,12,1218,8,544,Unknown,26,Benign
145.145.1.241,2833,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,45744,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
192.168.1.15,39662,120.238.86.250,10006,6,0,2,148,0,0,Unknown,2,Benign
232.179.42.129,53410,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
102.104.179.23,54090,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,45744,185.152.67.145,9993,17,0,4,300,0,0,BitTorrent,0,Benign
192.168.1.13,57958,204.80.128.1,443,6,890,2,563,2,120,TLS,24,Benign
192.168.1.13,56465,192.168.1.13,80,6,5869,19,1140,0,0,HTTP,2,tcp
192.168.1.13,64097,79.127.159.187,9993,17,433,1,179,1,671,Unknown,0,Benign
169.59.18.68,19973,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
209.45.76.54,29381,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,64097,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
192.168.1.15,42700,34.107.221.82,80,6,145,18,1906,8,976,HTTP,27,Benign
192.168.1.13,55314,192.168.1.13,80,6,379,2,120,0,0,HTTP,2,udp
222.250.101.6,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
192.168.1.13,10694,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,56054,36.150.27.109,30019,6,180,12,1218,8,544,Unknown,26,Benign
192.168.1.15,42232,36.150.27.109,10014,6,47,12,1218,8,544,Unknown,26,Benign
192.168.1.15,50830,120.238.86.250,10010,6,0,2,148,0,0,Unknown,2,Benign
18.233.190.102,52007,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
164.70.91.54,33304,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.15,43456,36.150.27.109,10015,6,116,12,1218,8,544,Unknown,26,Benign
84.17.53.155,9993,192.168.1.13,45744,17,2,7,1474,7,782,Unknown,0,Benign
13.231.211.201,443,192.168.1.13,57743,6,99,3,198,3,198,TLS,29,Benign
137.104.83.148,57473,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,36109,192.168.1.13,80,6,5840,18,1080,0,0,HTTP,2,udp
192.168.1.13,58184,13.231.211.201,443,6,4648,14,6700,14,1435,TLS,24,Benign
192.168.1.14,46916,34.237.73.95,443,6,255,2,372,1,326,TLS,24,Benign
192.168.1.13,40985,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,57451,13.231.211.201,443,6,554,10,2900,6,1376,TLS.Alibaba,31,Benign
93.199.232.89,4402,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,9993,103.195.103.66,9993,17,0,1,179,0,0,Unknown,0,Benign
192.168.1.15,40462,120.238.86.250,10043,6,0,2,148,0,0,Unknown,2,Benign
192.168.1.15,39398,120.238.86.250,10043,6,0,2,148,0,0,Unknown,2,Benign
253.136.23.124,30060,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,60097,192.168.1.13,80,6,7301,22,1320,0,0,HTTP,2,udp
136.139.27.149,39004,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
28.85.173.62,5890,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
182.61.200.239,443,192.168.1.15,57736,6,16,6,410,10,606,TLS,29,Benign
228.60.104.82,23531,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,45744,185.152.67.145,9993,17,0,4,300,0,0,BitTorrent,0,Benign
192.168.1.13,80,76.1.145.18,35421,6,0,1,60,0,0,HTTP,0,udp
197.104.117.242,18412,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
48.48.70.177,50300,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
183.236.51.229,10012,192.168.1.15,48528,6,39,4,264,6,402,Unknown,21,Benign
218.204.238.59,10013,192.168.1.15,34442,6,49,4,264,6,402,Unknown,21,Benign
54.217.228.89,39716,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.13,36831,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
148.67.245.179,43374,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
192.168.1.15,60792,185.125.190.97,80,6,698,16,1294,8,902,HTTP.Canonical,31,Benign
192.168.1.15,123,193.182.111.12,123,17,288,2,180,2,180,NTP,0,Benign
192.168.1.13,57512,13.231.211.201,443,6,0,1,78,0,0,TLS,0,Benign
192.168.1.13,31092,192.168.1.13,80,6,1158,3,180,0,0,HTTP,2,udp
192.168.1.15,48780,104.18.29.104,443,6,48,6,498,2,210,TLS,24,Benign
229.171.121.147,0,192.168.1.13,0,1,0,1,60,0,0,ICMP,0,tcp
18.25.248.117,64186,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
186.143.106.152,28470,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,tcp
81.82.128.68,53236,192.168.1.13,80,6,0,1,60,0,0,HTTP,0,udp
192.168.1.13,59695,13.231.211.201,443,6,102,4,258,3,198,TLS,29,Benign
192.168.1.13,62175,79.127.159.187,9993,17,0,4,384,0,0,Unknown,0,Benign
